Word	Phonetic
embassy	/ˈɛmbəsi/
rite	/ˈɹaɪt/
stall	/ˈstɔɫ/
cartoon	/kɑɹˈtun/
premiere	/pɹɛˈmɪɹ/
racial discrimination	
immigrant	/ˈɪməɡɹənt/
refugee	/ˈɹɛfjudʒi/
bias	/ˈbaɪəs/
convention	/kənˈvɛnʃən/
sociable	/ˈsoʊʃəbəɫ/
poll	/ˈpoʊɫ/
census	/ˈsɛnsəs/
fertility rate	
vogue	/ˈvoʊɡ/
ageing population	
rural depopulation	
ambience	/ˈæmbiəns/
exodus	/ˈɛksədəs/
vulgar	/ˈvəɫɡɝ/
meek	/ˈmik/
introspective	/ˌɪntɹəˈspɛktɪv/, /ˌɪntɹoʊˈspɛktɪv/
caricature	/ˈkɛɹəkətʃɝ/
corporation	/ˌkɔɹpɝˈeɪʃən/
per capita	
colleague	/ˈkɑɫiɡ/
gross	/ˈɡɹoʊs/
practitioner	/pɹækˈtɪʃənɝ/, /pɹækˈtɪʃnɝ/
entrepreneur	/ˌɑntɹəpɹəˈnɝ/, /ˌɑntɹəpɹəˈnʊɹ/
accounting	/əˈkaʊnɪŋ/, /əˈkaʊntɪŋ/
fluctuate	/ˈfɫəktʃəˌweɪt/
streamline	/ˈstɹimˌɫaɪn/
guild	/ˈɡɪɫd/
turnover	/ˈtɝˌnoʊvɝ/
capitalism	/ˈkæpɪtəˌɫɪzəm/
tariff	/ˈtɛɹəf/
cargo	/ˈkɑɹˌɡoʊ/
refund	/ˈɹiˌfənd/, /ɹɪˈfənd/
probationary	/pɹoʊˈbeɪʃəˌnɛˌɹi/
workload	/ˈwɝˌkɫoʊd/
burgeoning	/ˈbɝdʒənɪŋ/
merger	/ˈmɝdʒɝ/
subcontract	/səbˈkɑnˌtɹækt/
cutback	/ˈkətˌbæk/
sector	/ˈsɛktɝ/
depression	/dɪˈpɹɛʃən/
commodity	/kəˈmɑdəti/
recession	/ˌɹiˈsɛʃən/, /ɹɪˈsɛʃən/
tout	/ˈtaʊt/
understaffed	/ˈəndɝˌstæft/
interaction	/ˌɪnɝˈækʃən/, /ˌɪntɝˈækʃən/
executive	/ɪɡˈzɛkjətɪv/
commerce	/ˈkɑmɝs/
fiscal	/ˈfɪskəɫ/
merchant	/ˈmɝtʃənt/
verbal	/ˈvɝbəɫ/
sluggish	/ˈsɫəɡɪʃ/
clerical	/ˈkɫɛɹəkəɫ/, /ˈkɫɛɹɪkəɫ/
outsource	/ˌaʊtˈsɔɹs/
shelf life	
pay rise	
labour shortage	
job satisfaction	
career advancement	
lucrative	/ˈɫukɹətɪv/
inventory	/ˌɪnvənˈtɔɹi/
squander	/ˈskwɑndɝ/
unveil	/ənˈveɪɫ/
prerequisite	/pɹiˈɹɛkwəzət/
clientele	/ˌkɫaɪənˈtɛɫ/
dividend	/ˈdɪvɪˌdɛnd/
blemish	/ˈbɫɛmɪʃ/
taper off	
outlook	/ˈaʊtˌɫʊk/
plummet	/ˈpɫəmət/
misconception	/mɪskənˈsɛpʃən/
glass ceiling	
telegraph	/ˈtɛɫəˌɡɹæf/
calibre	/ˈkæl.ɪ.bə(ɹ)/
wholesale	/ˈhoʊɫˌseɪɫ/
instalment	
surcharge	/ˈsɝˌtʃɑɹdʒ/, /sɝˈtʃɑɹdʒ/
proprietor	/pɹəˈpɹaɪətɝ/
diagnose	/ˌdaɪəɡˈnoʊs/
sensory	/ˈsɛnsɝi/
genetically	/dʒəˈnɛtɪkɫi/
prescribe	/pɹəsˈkɹaɪb/, /pɹisˈkɹaɪb/
transplant	/tɹænsˈpɫænt/
anaesthetic	/ˌænəsˈθɛtɪk/
regimen	/ˈɹɛdʒəmən/
anatomy	/əˈnætəmi/
revive	/ɹiˈvaɪv/, /ɹɪˈvaɪv/
contagious	/kənˈteɪdʒəs/
surgeon	/ˈsɝdʒən/, /ˈsɝdʒɪn/
physician	/fəˈzɪʃən/
plague	/ˈpɫeɪɡ/
lung	/ˈɫəŋ/
curative	/ˈkjʊɹətɪv/
organ	/ˈɔɹɡən/
therapy	/ˈθɛɹəpi/
immune	/ˌɪmˈjun/
hemisphere	/ˈhɛmɪsˌfɪɹ/
pharmaceutical	/ˌfɑɹməˈsutɪkəɫ/
metabolic	/ˌmɛtəˈbɑɫɪk/
irrigation	/ˌɪɹəˈɡeɪʃən/
locomotive	/ˌɫoʊkəˈmoʊtɪv/
cortex	/ˈkɔɹtɛks/
neural	/ˈnjʊɹəɫ/, /ˈnʊɹəɫ/
physiology	/ˌfɪziˈɑɫədʒi/
autism	/ˈɔˌtɪzəm/
pathogen	/ˈpæθədʒən/
prescription	/pɹəsˈkɹɪpʃən/
dissect	/daɪˈsɛkt/
psychiatrist	/səˈkaɪətɹəst/
tuberculosis	/təˌbɝkjəˈɫoʊsɪs/, /tuˌbɝkjəˈɫoʊsəs/, /tuˌbɝkjuˈɫoʊsəs/
vein	/ˈveɪn/
syndrome	/ˈsɪnˌdɹoʊm/
pulse	/ˈpəɫs/
ailment	/ˈeɪɫmənt/
vaccination	/væksəˈneɪʃən/
acupuncture	/ˈækjuˌpəŋktʃɝ/
bowel	/ˈbaʊəɫ/
bronchitis	/bɹɑŋˈkaɪtəs/
lethargic	/ɫəˈθɑɹdʒɪk/
respiratory	/ˈɹɛspɝəˌtɔɹi/
cardiovascular	/ˌkɑɹdioʊˈvæskjəɫɝ/
arthritis	/ɑɹˈθɹaɪtəs/, /ɑɹˈθɹaɪtɪs/
tumour	
veterinary surgeon	
dispensary	/ˈdɪspɛnˌsɛɹi/, /dɪˈspɛnsɝi/
nutrition	/nuˈtɹɪʃən/
vascular	/ˈvæskjəɫɝ/
phobia	/ˈfoʊbiə/
neurological	/ˌnʊɹəˈɫɑdʒɪkəɫ/
pale	/ˈpeɪɫ/
mutation	/mjuˈteɪʃən/
sneeze	/ˈsniz/
chill	/ˈtʃɪɫ/
infection	/ˌɪnˈfɛkʃən/
supplement	/ˈsəpɫəmənt/, /ˌsəpɫəˈmɛnt/
cough	/ˈkɑf/, /ˈkɔf/
nutritious	/nuˈtɹɪʃəs/
nerve-wracking	
obesity	/əˈbisəti/, /oʊˈbisəti/
surgery	/ˈsɝdʒɝi/
antibiotics	/ˌæntaɪbaɪˈɑtɪks/, /ˌæntibaɪˈɑtɪks/
diagnosis	/ˌdaɪəɡˈnoʊsəs/
diabetes	/ˌdaɪəˈbitiz/
pneumonia	/nəˈmoʊnjə/, /nuˈmoʊnjə/
dementia	/dɪˈmɛnʃiə/
chronic	/ˈkɹɑnɪk/
epidemic	/ˌɛpəˈdɛmɪk/, /ˌɛpɪˈdɛmɪk/
asthma	/ˈæzmə/
infrastructure	/ˌɪnfɹəˈstɹəktʃɝ/
browse	/ˈbɹaʊz/
hack	/ˈhæk/
breast	/ˈbɹɛst/
stroke	/ˈstɹoʊk/
perspiration	/ˌpɝspɝˈeɪʃən/
hydroelectricity	
sleep deprivation	
life expectancy	
hypnosis	/hɪpˈnoʊsəs/
efficacy	/ˈɛfɪˌkæsi/
sterilise	
dehydrate	/dɪˈhaɪdɹeɪt/
pendulum	/ˈpɛndʒəɫəm/
cutting-edge	/ˈkətɪˌŋɛdʒ/
usher in	
succumb	/səˈkəm/
relapse	/ɹiˈɫæps/
endemic	/ɛnˈdɛmɪk/
glucose	/ˈɡɫuˌkoʊs/
biodegradable	/ˌbaɪoʊdəˈɡɹeɪdəbəɫ/
bruise	/ˈbɹuz/
wean	/ˈwin/
clot	/ˈkɫɑt/
optic	/ˈɑptɪk/
inhale	/ˌɪnˈheɪɫ/
exhale	/ɛksˈheɪɫ/
antidote	/ˈænɪˌdoʊt/, /ˈæntɪˌdoʊt/
antiseptic	/ˌæntəˈsɛptɪk/
placebo	/pɫəˈsiboʊ/
malpractice	/mæɫˈpɹæktəs/, /mæɫˈpɹæktɪs/
pandemic	/pænˈdɛmɪk/
rash	/ˈɹæʃ/
medication	/ˌmɛdəˈkeɪʃən/
complication	/ˌkɑmpɫəˈkeɪʃən/
dormitory	/ˈdɔɹməˌtɔɹi/
bullying	/ˈbʊɫiɪŋ/
scholarly	/ˈskɑɫɝɫi/
mentor	/ˈmɛnˌtɔɹ/, /ˈmɛntɝ/
linguist	/ˈɫɪŋɡwɪst/
terminology	/ˌtɝmɪˈnɑɫədʒi/
canteen	/kænˈtin/
auditorium	/ˌɔdəˈtɔɹiəm/
scholarship	/ˈskɑɫɝˌʃɪp/
bachelor	/ˈbætʃəɫɝ/, /ˈbætʃɫɝ/
warden	/ˈwɔɹdən/
diploma	/dɪˈpɫoʊmɑ/
tuition	/tjuˈɪʃən/
doctorate	/ˈdɑktɝət/
anthropology	/ˌænθɹəˈpɑɫədʒi/
liberal	/ˈɫɪˌbɝəɫ/
attendant	/əˈtɛndənt/
linguistic	/ɫɪŋˈɡwɪstɪk/
extracurricular activity	
rote learning	
truancy	/ˈtɹuənsi/
role model	
pedagogical	/ˌpɛdəˈɡɑdʒɪkəɫ/
interdisciplinary	/ˌɪntɝˈdɪsəpɫəˌnɛɹi/
dissertation	/ˌdɪsɝˈteɪʃən/
admonish	/ædˈmɑnɪʃ/
infuse	/ˌɪnˈfjuz/
bibliography	/ˌbɪbɫiˈɑɡɹəfi/
academic	/ˌækəˈdɛmɪk/
laboratory	/ˈɫæbɹəˌtɔɹi/
alumni	/əˈɫəmˌnaɪ/
outing	/ˈaʊtɪŋ/
maxim	/ˈmæksəm/
theorem	/ˈθɪɹəm/
anomaly	/əˈnɑməɫi/
taxonomy	/ˌtækˈsɔnəˌmi/
erudite	/ˈɛɹəˌdaɪt/
tenement	/ˈtɛnəmənt/
threshold	/ˈθɹɛˌʃoʊɫd/
lease	/ˈɫis/
labyrinth	/ˈɫæbɝˌɪnθ/
embellish	/ɪmˈbɛɫɪʃ/
art gallery	
artefact	
grand	/ˈɡɹænd/
aesthetic	/ɛsˈθɛtɪk/
foyer	/ˈfɔɪɝ/
conservatory	/kənˈsɝvətɔɹi/
harbour	/ˈhɑɹbɝ/
carpenter	/ˈkɑɹpəntɝ/
palace	/ˈpæɫəs/
demolish	/dɪˈmɑɫɪʃ/
refurbished	/ɹiˈfɝbɪʃt/
tomb	/ˈtum/
playwright	/ˈpɫeɪˌɹaɪt/
sculptor	/ˈskəɫptɝ/
artwork	/ˈɑɹtˌwɝk/
fountain	/ˈfaʊntən/
residence	/ˈɹɛzɪdəns/
pavilion	/pəˈvɪɫjən/
symphony	/ˈsɪmfəni/
waterway	/ˈwɔtɝˌweɪ/
plagiarism	/ˈpɫeɪdʒɝˌɪzəm/
facade	/fəˈsɑd/
facet	/ˈfæsət/
aquarium	/əˈkwɛɹiəm/
craftsperson	/ˈkɹɑːftspɜːsən/
portrait	/ˈpɔɹtɹət/
sculpture	/ˈskəɫptʃɝ/
masterpiece	/ˈmæstɝˌpis/
classical	/ˈkɫæsɪkəɫ/
tune	/ˈtun/
perimeter	/pɝˈɪmətɝ/
chord	/ˈkɔɹd/
wind turbine	
scaffold	/ˈskæfəɫd/
fireplace	/ˈfaɪɝˌpɫeɪs/
sewerage	/ˈsuɝɪdʒ/
lighthouse	/ˈɫaɪtˌhaʊs/
glaze	/ˈɡɫeɪz/
pigment	/ˈpɪɡmənt/
hue	/ˈhju/
windmill	/ˈwɪndˌmɪɫ/
pier	/ˈpɪɹ/
thatch	/ˈθætʃ/
chapel	/ˈtʃæpəɫ/
chamber	/ˈtʃeɪmbɝ/
vault	/ˈvɔɫt/
beam	/ˈbim/
exterior	/ɪkˈstɪɹiɝ/
calligraphy	/kəˈɫɪɡɹəfi/
sublime	/səˈbɫaɪm/
rhyme	/ˈɹaɪm/
verse	/ˈvɝs/
satire	/ˈsæˌtaɪɝ/
fable	/ˈfeɪbəɫ/
liken	/ˈɫaɪkən/
navigate	/ˈnævəˌɡeɪt/
bypass	/ˈbaɪˌpæs/
raft	/ˈɹæft/
anchor	/ˈæŋkɝ/
automotive	/ˌɔtəˈmoʊtɪv/
aviation	/ˌeɪviˈeɪʃən/
submarine	/ˈsəbmɝˌin/, /ˌsəbmɝˈin/
detour	/ˈditʊɹ/, /dɪˈtʊɹ/
hull	/ˈhəɫ/
carriage	/ˈkæɹɪdʒ/, /ˈkɛɹədʒ/
transit	/ˈtɹænzɪt/
pedestrian crossing	
carpool	/ˈkɑɹˌpuɫ/
steering wheel	
windscreen	/ˈwɪn(d)skɹiːn/
recline	/ɹɪˈkɫaɪn/
jet lag	
motion sickness	
binary	/ˈbaɪnɝi/
synthetic	/sɪnˈθɛtɪk/
formulate	/ˈfɔɹmjəˌɫeɪt/
demographic	/ˌdɛməˈɡɹæfɪk/
numerical	/nuˈmɛɹəkəɫ/, /nuˈmɛɹɪkəɫ/
thermal	/ˈθɝməɫ/
spectrum	/ˈspɛktɹəm/
fusion	/ˈfjuʒən/
inflammable	/ɪnˈfɫæməbəɫ/
quadruple	/kwɑˈdɹupəɫ/
meltdown	/ˈmɛɫtˌdaʊn/
solution	/səˈɫuʃən/
radiation	/ˌɹeɪdiˈeɪʃən/
catalyst	/ˈkætəɫəst/, /ˈkætəɫɪst/
hydraulic	/haɪˈdɹɔɫɪk/
formula	/ˈfɔɹmjəɫə/
physicist	/ˈfɪzɪsɪst/
physically	/ˈfɪzɪkəɫi/, /ˈfɪzɪkɫi/
copper	/ˈkɑpɝ/
detergent	/dɪˈtɝdʒənt/
diameter	/daɪˈæmətɝ/
evaporate	/ɪˈvæpɝˌeɪt/
genome	/ˈdʒiˌnoʊm/
distil	/dɪˈstɪɫ/
electron	/ˌɪˈɫɛktɹɑn/
geometry	/dʒiˈɑmətɹi/
numeracy	
precipitation	/pɹɪˌsɪpɪˈteɪʃən/
evenly	/ˈivənɫi/
geometric	/ˌdʒiəˈmɛtɹɪk/
infinite	/ˈɪnfənət/
magnetic	/mæɡˈnɛtɪk/
purify	/ˈpjʊɹəˌfaɪ/
testament	/ˈtɛstəmənt/
carbohydrate	/ˌkɑɹboʊˈhaɪˌdɹeɪt/, /ˌkɑɹboʊˈhaɪdɹət/
solstice	/ˈsɔɫstɪs/
algebra	/ˈæɫdʒəbɹə/
parabola	/pɝˈæbəɫə/
quantum	/ˈkwɑntəm/
thaw	/ˈθɔ/
momentum	/moʊˈmɛntəm/
wavelength	/ˈweɪvˌɫɛŋθ/
melt	/ˈmɛɫt/
oxygen	/ˈɑksədʒən/, /ˈɑksɪdʒən/
thermometer	/θɝˈmɑmətɝ/
thunder	/ˈθəndɝ/
hydrogen	/ˈhaɪdɹədʒən/
sphere	/ˈsfɪɹ/
microscope	/ˈmaɪkɹəˌskoʊp/
chloride	/ˈkɫɔɹaɪd/
acid	/ˈæsəd/
compound	/ˈkɑmpaʊnd/, /kəmˈpaʊnd/
multiply	/ˈməɫtəˌpɫaɪ/
chemistry	/ˈkɛməstɹi/, /ˈkɛmɪstɹi/
solid	/ˈsɑɫəd/
liquid	/ˈɫɪkwəd/, /ˈɫɪkwɪd/
gravity	/ˈɡɹævəti/, /ˈɡɹævɪti/
molecule	/ˈmɑɫəkˌjuɫ/
particle	/ˈpɑɹtəkəɫ/, /ˈpɑɹtɪkəɫ/
motion	/ˈmoʊʃən/
ray	/ˈɹeɪ/
physics	/ˈfɪzɪks/
atomic	/əˈtɑmɪk/
vapour	
eject	/ɪˈdʒɛkt/
furnace	/ˈfɝnəs/
velocity	/vəˈɫɑsəti/
amplifier	/ˈæmpɫəˌfaɪɝ/
convection	/kənˈvɛkʃən/
saline	/səˈɫin/
viscous	/ˈvɪskəs/
inert	/ˌɪˈnɝt/
alloy	/ˈæˌɫɔɪ/
methane	/ˈmɛˌθeɪn/
brass	/ˈbɹæs/
oval	/ˈoʊvəɫ/
myriad	/ˈmɪɹiəd/
adhesive	/ædˈhisɪv/, /ədˈhisɪv/
fugitive	/ˈfjudʒətɪv/, /ˈfjudʒɪtɪv/
pillage	/ˈpɪɫɪdʒ/
codify	/ˈkoʊdəˌfaɪ/
impinge	/ˌɪmˈpɪndʒ/
encroach	/ɪnˈkɹoʊtʃ/
infringe	/ˌɪnˈfɹɪndʒ/
underpaid	/ˈəndɝˈpeɪd/
liability	/ˌɫaɪəˈbɪɫɪti/
smuggle	/ˈsməɡəɫ/
fraud	/ˈfɹɔd/
poach	/ˈpoʊtʃ/
bylaw	/ˈbaɪˌɫɔ/
illicit	/ˌɪˈɫɪsət/
provision	/pɹəˈvɪʒən/
captivity	/kæpˈtɪvəti/
deploy	/dɪˈpɫɔɪ/
fortress	/ˈfɔɹtɹəs/
jurisdiction	/ˌdʒʊɹəsˈdɪkʃən/, /ˌdʒʊɹɪsˈdɪkʃən/
verdict	/ˈvɝdɪkt/
culprit	/ˈkəɫpɹɪt/
convict	/ˈkɑnvɪkt/, /kənˈvɪkt/
testimony	/ˈtɛstəˌmoʊni/
arms	/ˈɑɹmz/
fort	/ˈfɔɹt/
allegation	/ˌæɫəˈɡeɪʃən/
burglary	/ˈbɝɡɫɝi/
jury	/ˈdʒʊɹi/
prosecute	/ˈpɹɑsəkˌjut/
vow	/ˈvaʊ/
amend	/əˈmɛnd/
decree	/dɪˈkɹi/
statutory	/ˈstætʃəˌtɔɹi/
confess	/kənˈfɛs/
constitution	/ˌkɑnstəˈtuʃən/
treaty	/ˈtɹiti/
legitimate	/ɫəˈdʒɪtəmət/
copyright	/ˈkɑpiˌɹaɪt/
enforce	/ɛnˈfɔɹs/
interrogate	/ˌɪnˈtɛɹəˌɡeɪt/
piracy	/ˈpaɪɹəsi/
corruption	/kɝˈəpʃən/
bribe	/ˈbɹaɪb/
sanction	/ˈsæŋkʃən/
warfare	/ˈwɔɹˌfɛɹ/
scheme	/ˈskim/
justice	/ˈdʒəstəs/, /ˈdʒəstɪs/
murder	/ˈmɝdɝ/
criminal	/ˈkɹɪmənəɫ/
judgement	/ˈdʒədʒmənt/
innocent	/ˈɪnəsənt/
witness	/ˈwɪtnəs/
arrest	/ɝˈɛst/
soldier	/ˈsoʊɫdʒɝ/
jail	/ˈdʒeɪɫ/
defence	/dɪˈfɛns/
law enforcement	
legal recourse	
tax evasion	
child abuse	
law-abiding	
imprison	/ˌɪmˈpɹɪzən/
sovereignty	/ˈsɑvɹənti/
nullify	/ˈnəɫəˌfaɪ/
denigration	
pact	/ˈpækt/
deregulation	/diˌɹɛɡjəˈɫeɪʃən/
revoke	/ɹiˈvoʊk/, /ɹɪˈvoʊk/
loophole	/ˈɫupˌhoʊɫ/
treason	/ˈtɹizən/
parole	/pɝˈoʊɫ/
collude	/kəˈɫud/
mistrust	/mɪˈstɹəst/
turmoil	/ˈtɝˌmɔɪɫ/
regulation	/ˌɹɛɡjəˈɫeɪʃən/
shoplift	/ˈʃɑˌpɫɪft/
violation	/vaɪəˈɫeɪʃən/
plaintiff	/ˈpɫeɪnəf/, /ˈpɫeɪntəf/
probation	/pɹoʊˈbeɪʃən/
defendant	/dɪˈfɛndənt/
